公車代碼,站點名稱
0400094000,龍埔
0400094000,國家教育研究院
0400094000,三峽
0400094000,礁溪里
0400094000,介壽里
0400094000,大同路
0400094000,安溪國中
0400094000,台塑
0400094000,大同橋
0400094000,大同橋一
0400094000,中園街
0400094000,中園橋
0400094000,中園國小
0400094000,三峽老街
0400094000,三峽區公所
0400094000,中山路口
0400094000,大仁路
0400094000,三峽一站
0400094100,三峽一站
0400094100,學成路
0400094100,大學學成路口
0400094100,臺北大學正門
0400094100,學勤路
0400094100,大學風呂(學勤路)
0400094100,森林公園
0400094100,桃子腳國中小
0400094100,上善若水社區
0400094100,國道3號46Km(虛擬站不停靠)
0400094100,國道3號42Km(虛擬站不停靠)
0400094100,國道3號31Km(虛擬站不停靠)
0400094100,中央新村(捷運小碧潭站)
0400094100,新店高中
0400094100,耕莘醫院(中正路)
0400094100,中正國宅
0400094100,崇光中學
0400094100,七張(北新路)
0400094100,捷運七張站
0400094100,新店郵局
0400094100,大坪林
0400094100,捷運大坪林站
0400094100,順安街
0400094100,捷運大坪林站(民權路)
0400094100,大坪林
0400094100,新店郵局
0400094100,捷運七張站
0400094100,七張(北新路)
0400094100,崇光中學
0400094100,中正國宅
0400094100,耕莘醫院(中正路)
0400094100,新店高中
0400094100,中央新村(捷運小碧潭站)
0400094100,國道3號31Km(虛擬站不停靠)
0400094100,國道3號42Km(虛擬站不停靠)
0400094100,國道3號46Km(虛擬站不停靠)
0400094100,北美館社區
0400094100,桃子腳國中小
0400094100,森林公園
0400094100,大學風呂(學勤路)
0400094100,海洋公園
0400094100,學勤路
0400094100,臺北大學正門
0400094100,大學學成路口
0400094100,學成路
0400094100,龍恩公園
0400094100,臺北大學宿舍
0400094100,臺北大學(三峽校區)
0400094100,三峽一站
0400094300,大學學勤路口
0400094300,鼎禮社區
0400094300,北大高中
0400094300,學府大雅路口
0400094300,學府大成路口
0400094300,柑園市民活動中心
0400094300,國道3號46Km(虛擬站不停靠)
0400094300,國道3號42Km(虛擬站不停靠)
0400094300,國道3號31Km(虛擬站不停靠)
0400094300,客家文化主題公園
0400094300,耕莘文教院
0400094300,長春國小
0400094300,合江街口
0400094300,臺北大學(臺北校區)
0400094300,臺北大學(臺北校區)
0400094300,合江街口
0400094300,三軍總醫院(辛亥)
0400094300,國道3號31Km(虛擬站不停靠)
0400094300,國道3號42Km(虛擬站不停靠)
0400094300,國道3號46Km(虛擬站不停靠)
0400094300,柑園市民活動中心
0400094300,學府大成路口
0400094300,學府大雅路口
0400094300,鼎禮社區
0400094300,臺北大學正門
0400094500,林口站
0400094500,中北一街口
0400094500,寶林路口
0400094500,中湖里
0400094500,中華電信
0400094500,頭湖路口
0400094500,林口農會
0400094500,林口
0400094500,醒吾科技大學
0400094500,粉寮路
0400094500,新生街口
0400094500,仁愛麗晶
0400094500,林口區公所
0400094500,松柏蘆
0400094500,仁愛東湖路口
0400094500,東湖國小
0400094500,馥都社區
0400094500,東湖頭
0400094500,中山文一路口
0400094500,富貴森林公園
0400094500,未來市社區
0400094500,空間樂園社區
0400094500,世貿芳鄰
0400094500,忠孝路口
0400094500,扶輪公園
0400094500,文化三路忠孝路口
0400094500,未來城社區
0400094500,行政園區
0400094500,捷運林口站
0400094500,公西
0400094500,憲訓中心
0400094500,復興一路
0400094500,長庚醫院
0400094500,國道1號41Km(虛擬站不停靠)
0400094500,高公局
0400094500,國道1號25Km(虛擬站不停靠)
0400094500,行天宮
0400094500,捷運行天宮站(松江路)
0400094500,民生松江路口
0400094500,合江街口
0400094500,臺北大學(臺北校區)
0400094500,民生復興路口
0400094500,富錦街口
0400094500,松山機場
0400094500,民生敦化路口
0400094500,民生復興路口
0400094500,臺北大學(臺北校區)
0400094500,合江街口
0400094500,民生松江路口
0400094500,松江新村
0400094500,行天宮
0400094500,國道1號25Km(虛擬站不停靠)
0400094500,高公局
0400094500,國道1號41Km(虛擬站不停靠)
0400094500,長庚醫院
0400094500,復興一路
0400094500,文化三路口
0400094500,憲訓中心
0400094500,公西
0400094500,林口轉運站
0400094500,行政園區
0400094500,未來城社區
0400094500,文化三路忠孝路口
0400094500,扶輪公園
0400094500,忠孝路口
0400094500,世貿芳鄰
0400094500,空間樂園社區
0400094500,未來市社區
0400094500,富貴森林公園
0400094500,春城麗池
0400094500,尚品社區
0400094500,東湖頭
0400094500,馥都社區
0400094500,東湖國小
0400094500,仁愛東湖路口
0400094500,松柏蘆
0400094500,林口區公所
0400094500,仁愛麗晶
0400094500,新生街口
0400094500,粉寮路
0400094500,醒吾科技大學
0400094500,林口
0400094500,林口農會
0400094500,林口農會二
0400094500,頭湖路口
0400094500,中華電信
0400094500,中湖里
0400094500,中北一街口
0400094500,林口站
0400094600,林口站
0400094600,湖北里2.3鄰路口
0400094600,文化三路中華路口
0400094600,林口國民運動中心(文化三路)
0400094600,幸福市
0400094600,文化三路中山路口
0400094600,春城麗池
0400094600,中華電信
0400094600,頭湖路口
0400094600,林口農會
0400094600,林口
0400094600,醒吾科技大學
0400094600,粉寮路
0400094600,新生街口
0400094600,仁愛麗晶
0400094600,林口區公所
0400094600,松柏蘆
0400094600,仁愛東湖路口
0400094600,林口高中
0400094600,運動公園(仁愛路)
0400094600,台北新都
0400094600,瑞士花園9
0400094600,夢想之都
0400094600,扶輪公園(文化三路)
0400094600,文化三路忠孝路口
0400094600,未來城社區
0400094600,行政園區
0400094600,捷運林口站
0400094600,公西
0400094600,憲訓中心
0400094600,復興一路
0400094600,長庚醫院
0400094600,國道1號41Km(虛擬站不停靠)
0400094600,高公局
0400094600,國道1號25Km(虛擬站不停靠)
0400094600,陽光抽水站
0400094600,陽光街
0400094600,瑞光路
0400094600,瑞光港墘路口
0400094600,仁寶大樓
0400094600,基湖路口
0400094600,內湖基湖路口
0400094600,捷運西湖站
0400094600,恕德家商
0400094600,麗山街
0400094600,捷運港墘站(內湖高工)
0400094600,港墘派出所
0400094600,港墘路
0400094600,國道1號25Km(虛擬站不停靠)
0400094600,高公局
0400094600,國道1號41Km(虛擬站不停靠)
0400094600,長庚醫院
0400094600,復興一路
0400094600,文化三路口
0400094600,憲訓中心
0400094600,公西
0400094600,林口轉運站
0400094600,行政園區
0400094600,未來城社區
0400094600,文化三路忠孝路口
0400094600,扶輪公園(文化三路)
0400094600,夢想之都
0400094600,瑞士花園9
0400094600,台北新都
0400094600,運動公園(仁愛路)
0400094600,林口高中
0400094600,仁愛東湖路口
0400094600,松柏蘆
0400094600,林口區公所
0400094600,仁愛麗晶
0400094600,新生街口
0400094600,粉寮路
0400094600,醒吾科技大學
0400094600,林口
0400094600,林口農會
0400094600,林口農會二
0400094600,頭湖路口
0400094600,中華電信
0400094600,中山文一路口
0400094600,春城麗池
0400094600,文化三路中山路口
0400094600,幸福市
0400094600,林口國民運動中心(文化三路)
0400094600,文化三路中華路口
0400094600,湖北里2.3鄰路口
0400094600,林口站
0400094610,林口站
0400094610,湖北里2.3鄰路口
0400094610,文化三路中華路口
0400094610,林口國民運動中心(文化三路)
0400094610,幸福市
0400094610,森聯首席
0400094610,文三信義路口
0400094610,未來之光
0400094610,瑞士花園9
0400094610,夢想之都
0400094610,扶輪公園(文化三路)
0400094610,文三忠孝路口
0400094610,忠福路南勢一街口
0400094610,大崙公園
0400094610,南勢國小
0400094610,冠東方
0400094610,未來城社區
0400094610,行政園區
0400094610,捷運林口站
0400094610,公西
0400094610,憲訓中心
0400094610,復興一路
0400094610,長庚醫院
0400094610,國道1號41Km(虛擬站不停靠)
0400094610,高公局
0400094610,國道1號25Km(虛擬站不停靠)
0400094610,陽光抽水站
0400094610,陽光街
0400094610,瑞光路
0400094610,瑞光港墘路口
0400094610,仁寶大樓
0400094610,基湖路口
0400094610,內湖基湖路口
0400094610,捷運西湖站
0400094610,恕德家商
0400094610,麗山街
0400094610,捷運港墘站(內湖高工)
0400094610,港墘派出所
0400094610,港墘路
0400094610,國道1號25Km(虛擬站不停靠)
0400094610,高公局
0400094610,國道1號41Km(虛擬站不停靠)
0400094610,長庚醫院
0400094610,復興一路
0400094610,文化三路口
0400094610,憲訓中心
0400094610,公西
0400094610,林口轉運站
0400094610,行政園區
0400094610,冠東方
0400094610,南勢國小
0400094610,大崙公園
0400094610,忠福路南勢一街口
0400094610,文化北路
0400094610,文三忠孝路口
0400094610,扶輪公園(文化三路)
0400094610,夢想之都
0400094610,瑞士花園9
0400094610,未來之丘
0400094610,文三吉祥路口
0400094610,文三信義路口
0400094610,幸福市
0400094610,林口國民運動中心(文化三路)
0400094610,文化三路中華路口
0400094610,湖北里2.3鄰路口
0400094610,林口站
0400094700,新市站
0400094700,勤家捷奏社區
0400094700,龍騰區
0400094700,鳳翔區
0400094700,公23公園
0400094700,皇城家天下社區
0400094700,後洲新市三路口
0400094700,理想家社區(新市二路)
0400094700,淡海國小
0400094700,新市二路二段
0400094700,沙崙新市二路口
0400094700,涵月社區
0400094700,大龜崙福德宮
0400094700,新市二路四段
0400094700,公司田溪橋
0400094700,中山濱海路口
0400094700,淡水行政中心
0400094700,外寮
0400094700,米粉寮
0400094700,水碓子
0400094700,頂好
0400094700,北淡水
0400094700,永樂巷口(中山市場)
0400094700,華南銀行
0400094700,捷運淡水站
0400094700,運動公園
0400094700,外竿蓁林
0400094700,竿蓁林
0400094700,輕軌紅樹林站
0400094700,捷運紅樹林站
0400094700,八勢里
0400094700,竹圍國小
0400094700,安老所
0400094700,馬偕醫院
0400094700,捷運竹圍站
0400094700,許厝
0400094700,關渡大橋一
0400094700,外獅頭
0400094700,獅仔頭
0400094700,成泰路口
0400094700,成德公園
0400094700,新興公寓
0400094700,五股郵局
0400094700,成州國小
0400094700,五府千歲
0400094700,西雲寺
0400094700,成功里
0400094700,洲仔
0400094700,坑口
0400094700,成泰路三段
0400094700,洲仔橋
0400094700,五股服務社
0400094700,五股區公所(五股公有市場)
0400094700,中興路三段
0400094700,台64線17Km(虛擬站不停靠)
0400094700,捷運新埔站
0400094700,板橋花市
0400094700,華翠大橋
0400094700,中山國中(縣民大道)
0400094700,新北板橋公車站
0400094700,中山國中(縣民大道)
0400094700,華翠大橋
0400094700,板橋花市
0400094700,捷運新埔民生站
0400094700,大漢橋
0400094700,長江路口
0400094700,溪頭里
0400094700,台64線17Km(虛擬站不停靠)
0400094700,立體停車場(五股公有市場)
0400094700,洲仔橋
0400094700,成泰路三段
0400094700,坑口
0400094700,洲仔
0400094700,成功里
0400094700,西雲寺
0400094700,五府千歲
0400094700,成州國小
0400094700,五股郵局
0400094700,新興公寓
0400094700,成德公園
0400094700,成泰路口
0400094700,獅仔頭
0400094700,外獅頭
0400094700,關渡大橋一
0400094700,許厝
0400094700,捷運竹圍站
0400094700,馬偕醫院
0400094700,民權路3巷口
0400094700,安老所
0400094700,竹圍國小
0400094700,八勢里
0400094700,捷運紅樹林站
0400094700,輕軌紅樹林站
0400094700,竿蓁林
0400094700,丹霞灣
0400094700,外竿蓁林
0400094700,運動公園
0400094700,捷運淡水站
0400094700,永樂巷口(中山市場)
0400094700,北淡水
0400094700,頂好
0400094700,水碓子
0400094700,米粉寮
0400094700,外寮
0400094700,淡水行政中心
0400094700,中山濱海路口
0400094700,公司田溪橋
0400094700,新市二路四段
0400094700,大龜崙福德宮
0400094700,涵月社區
0400094700,沙崙新市二路口
0400094700,新市二路二段
0400094700,淡海國小
0400094700,理想家社區(新市二路)
0400094700,後洲新市三路口
0400094700,皇城家天下社區
0400094700,新市站
0400094800,林口站
0400094800,人見仁愛社區(仁愛路)
0400094800,未來之丘
0400094800,文三吉祥路口
0400094800,文三信義路口
0400094800,文化三路中山路口
0400094800,春城麗池
0400094800,尚品社區
0400094800,東湖頭
0400094800,馥都社區
0400094800,林口國中
0400094800,運動公園
0400094800,麗園一街
0400094800,麗園一街(東勢市場)
0400094800,麗園國小
0400094800,忠孝路口C
0400094800,忠孝路口B
0400094800,扶輪公園
0400094800,文化三路忠孝路口
0400094800,未來城社區
0400094800,行政園區
0400094800,捷運林口站
0400094800,公西
0400094800,憲訓中心
0400094800,復興一路
0400094800,長庚醫院
0400094800,國道1號41Km(虛擬站不停靠)
0400094800,高公局
0400094800,台65線4Km(虛擬站不停靠)
0400094800,浮洲運動公園
0400094800,板橋夜市(縣民大道)
0400094800,館前西路口
0400094800,捷運府中站
0400094800,萬坪公園
0400094800,新北板橋公車站
0400094800,捷運府中站
0400094800,館前西路口
0400094800,板橋夜市(縣民大道)
0400094800,台65線4Km(虛擬站不停靠)
0400094800,高公局
0400094800,國道1號41Km(虛擬站不停靠)
0400094800,長庚醫院
0400094800,復興一路
0400094800,文化三路口
0400094800,憲訓中心
0400094800,公西
0400094800,林口轉運站
0400094800,行政園區
0400094800,未來城社區
0400094800,文化三路忠孝路口
0400094800,扶輪公園
0400094800,忠孝路口B
0400094800,忠孝路口C
0400094800,麗園國小
0400094800,麗園一街(東勢市場)
0400094800,麗園一街
0400094800,運動公園
0400094800,林口國中
0400094800,馥都社區
0400094800,東湖頭
0400094800,中山文一路口
0400094800,春城麗池
0400094800,文化三路中山路口
0400094800,森聯首席
0400094800,文三信義路口
0400094800,未來之光
0400094800,人見仁愛社區(仁愛路)
0400094800,林口站
0100094900,石碇高中
0100094900,八分寮
0100094900,北深松柏街口
0100094900,僑新新村
0100094900,土庫
0100094900,賴仲坑
0100094900,翠谷山莊
0100094900,深美橋
0100094900,草地頭
0100094900,變電所
0100094900,深坑國小
0100094900,深坑區公所
0100094900,深坑
0100094900,深坑郵局
0100094900,台新工廠
0100094900,東南科技大學
0100094900,萬順寮
0100094900,草地尾
0100094900,富德里
0100094900,文和橋
0100094900,富德
0100094900,象頭埔
0100094900,萬福橋
0100094900,石壁坑
0100094900,風動石
0100094900,自來水處(辛亥)
0100094900,大安運動中心
0100094900,臺大計資中心
0100094900,新民國小
0100094900,捷運台電大樓站
0100094900,羅斯福浦城街口
0100094900,羅斯福金門街口
0100094900,捷運古亭站(和平)
0100094900,師大
0100094900,師大綜合大樓
0100094900,溫州街口
0100094900,大安森林公園
0100094900,龍門國中(辛亥路口)
0100094900,臺大計資中心
0100094900,臺大國青大樓
0100094900,自來水處(辛亥)
0100094900,風動石
0100094900,石壁坑
0100094900,萬福橋
0100094900,象頭埔
0100094900,富德
0100094900,文和橋
0100094900,富德里
0100094900,草地尾
0100094900,萬順寮
0100094900,東南科技大學
0100094900,台新工廠
0100094900,深坑郵局
0100094900,深坑
0100094900,深坑區公所
0100094900,深坑國小
0100094900,變電所
0100094900,草地頭
0100094900,深美橋
0100094900,翠谷山莊
0100094900,賴仲坑
0100094900,土庫
0100094900,僑新新村
0100094900,北深松柏街口
0100094900,八分寮
0100094900,石碇高中
0100095000,駕訓中心
0100095000,中和高中
0100095000,連城路
0100095000,連城中正路口
0100095000,連城錦和路口(暫時裁撤)
0100095000,台貿一村
0100095000,中和國稅局
0100095000,連城景平路(暫時裁撤)
0100095000,連城中和路口
0100095000,中和廟口
0100095000,中和派出所
0100095000,南山高中
0100095000,雙和里
0100095000,華泰新城
0100095000,捷運永安市場站
0100095000,永安市場(永貞路)
0100095000,永和國小(永貞路)
0100095000,金銀大廈
0100095000,永利路
0100095000,福和國中
0100095000,福和橋(永元路)
0100095000,捷運六張犁站(基隆路)
0100095000,喬治商職
0100095000,三興國小(臨江街觀光夜市)
0100095000,吳興街口
0100095000,世貿中心(基隆路)
0100095000,市政府(市府)
0100095000,潭美國小(舊宗)
0100095000,新湖一路口
0100095000,新湖舊宗路口
0100095000,精技大樓
0100095000,麗寶大樓
0100095000,公館山
0100095000,瑞光路
0100095000,瑞光港墘路口
0100095000,仁寶大樓
0100095000,基湖路口
0100095000,捷運西湖站
0100095000,仁寶大樓
0100095000,瑞光港墘路口
0100095000,瑞光路
0100095000,公館山
0100095000,麗寶大樓
0100095000,精技大樓
0100095000,東南客運停車場
0100095000,新湖舊宗路口
0100095000,新湖一路口
0100095000,潭美國小(舊宗)
0100095000,市政府(市府)
0100095000,世貿中心(基隆路)
0100095000,吳興街口
0100095000,三興國小(臨江街觀光夜市)
0100095000,喬治商職
0100095000,捷運六張犁站(基隆路)
0100095000,福和橋(林森路)
0100095000,福和國中
0100095000,永利路
0100095000,金銀大廈
0100095000,永和國小(永貞路)
0100095000,永安市場(永貞路)
0100095000,捷運永安市場站
0100095000,華泰新城
0100095000,雙和里
0100095000,南山高中
0100095000,中和派出所
0100095000,中和廟口
0100095000,連城中和路口
0100095000,連城景平路(暫時裁撤)
0100095000,中和國稅局
0100095000,台貿一村
0100095000,連城錦和路口(暫時裁撤)
0100095000,連城中正路口
0100095000,連城路
0100095000,中和高中
0400095100,東方山河社區
0400095100,鄉長路一段
0400095100,崇義高中(忠孝東路)
0400095100,橋東
0400095100,摩登家庭社區
0400095100,汐止後車站
0400095100,秀峰高中(忠孝東路)
0400095100,汐止行政中心
0400095100,汐止農會
0400095100,連興街口
0400095100,東方科學園區
0400095100,遠東世界中心
0400095100,天良電視台
0400095100,橫科
0400095100,捷運南港展覽館站(南港路)
0400095100,南港展覽館
0400095100,南港軟體園區南站
0400095100,南港軟體園區北站
0400095100,捷運南港軟體園區站
0400095100,環東大道口
0400095100,國道3號14Km(虛擬站不停靠)
0400095100,寶興路口
0400095100,寶橋路口
0400095100,寶中路口
0400095100,中興路三段
0400095100,捷運大坪林站(民權路)
0400095100,民權路口
0400095100,民權工業區
0400095100,民權工業區一
0400095100,花開富貴
0400095100,廿張路口
0400095100,廿張路
0400095100,耕莘醫院(中正路)
0400095100,中正國宅
0400095100,崇光中學
0400095100,中正路口
0400095100,捷運新店區公所站(北新)
0400095100,檳榔路
0400095100,碧潭橋頭
0400095100,溪頭
0400095100,大坪頂
0400095100,頂城
0400095100,胡璉故居紀念館
0400095100,下城社區
0400095100,安華路口
0400095100,光華新村(安康路)
0400095100,輕軌安康站
0400095100,及人中學
0400095100,及人中學
0400095100,輕軌安康站
0400095100,光華新村(安康路)
0400095100,安華路口
0400095100,下城社區
0400095100,胡璉故居紀念館
0400095100,頂城
0400095100,大坪頂
0400095100,溪頭
0400095100,碧潭橋頭
0400095100,檳榔路
0400095100,捷運新店區公所站(北新)
0400095100,中正路口
0400095100,崇光中學
0400095100,中正國宅
0400095100,耕莘醫院(中正路)
0400095100,廿張路
0400095100,廿張路口
0400095100,花開富貴
0400095100,民權工業區一
0400095100,民權工業區
0400095100,民權路口
0400095100,捷運大坪林站(民權路)
0400095100,中興路三段
0400095100,寶中路口
0400095100,寶橋路口
0400095100,寶興路口
0400095100,國道3號26Km(虛擬站不停靠)
0400095100,環東大道口
0400095100,捷運南港軟體園區站
0400095100,南港軟體園區北站
0400095100,南港軟體園區南站
0400095100,捷運南港展覽館站(南港路)
0400095100,橫科
0400095100,富信飯店
0400095100,遠東世界中心
0400095100,東方科學園區
0400095100,連興街口
0400095100,汐止農會
0400095100,汐止行政中心
0400095100,秀峰高中(忠孝東路)
0400095100,汐止後車站
0400095100,摩登家庭社區
0400095100,橋東
0400095100,崇義高中(忠孝東路)
0400095100,鄉長路一段
0400095100,東方山河社區
0400095200,新北板橋公車站
0400095200,捷運府中站
0400095200,館前西路口
0400095200,板橋夜市(縣民大道)
0400095200,台65線4Km(虛擬站不停靠)
0400095200,高公局
0400095200,國道1號41Km(虛擬站不停靠)
0400095200,長榮
0400095200,南崁
0400095200,台茂
0400095200,下南崁
0400095200,長榮南山路口
0400095200,六福油管路口
0400095200,六福中山路口
0400095200,長榮花園
0400095200,中山長春路口
0400095200,南崁國小
0400095200,長榮吉邸
0400095200,南上路口
0400095200,南上路口
0400095200,長榮吉邸
0400095200,南崁國小
0400095200,中山長春路口
0400095200,長榮花園
0400095200,六福中山路口
0400095200,六福油管路口
0400095200,長榮南山路口
0400095200,下南崁
0400095200,台茂
0400095200,南崁
0400095200,長榮
0400095200,國道1號41Km(虛擬站不停靠)
0400095200,高公局
0400095200,台65線4Km(虛擬站不停靠)
0400095200,浮洲運動公園
0400095200,板橋夜市(縣民大道)
0400095200,館前西路口
0400095200,捷運府中站
0400095200,新北板橋公車站
0400095300,金山(南勢)
0400095300,金山醫院
0400095300,中正路
0400095300,金山區公所
0400095300,金山郵局
0400095300,加投里
0400095300,大鵬里
0400095300,大鵬國小
0400095300,頂寮
0400095300,台電北展館
0400095300,野柳
0400095300,港東
0400095300,野柳地質公園
0400095300,東澳
0400095300,龜吼漁港
0400095300,石角
0400095300,鼓亭
0400095300,翡翠灣
0400095300,美崙
0400095300,萬里海水浴場
0400095300,萬里區公所
0400095300,萬里橋頭
0400095300,基隆市界(基金三路)
0400095300,內寮
0400095300,武聖街口
0400095300,藍天麗地社區
0400095300,石山
0400095300,三層站
0400095300,大武崙
0400095300,金山鐵店
0400095300,情人湖路口
0400095300,武嶺街口
0400095300,忠聯倉儲
0400095300,興寮里
0400095300,石皮瀨
0400095300,新山淨水廠
0400095300,麥金路樂利三街口
0400095300,婦幼福利服務中心
0400095300,基隆長庚醫院
0400095300,富景天下社區
0400095300,國道1號1Km(虛擬站不停靠)
0400095300,國道1號17Km(虛擬站不停靠)
0400095300,國道1號23Km(虛擬站不停靠)
0400095300,空軍總部
0400095300,延平中學
0400095300,信義市場
0400095300,建國南路
0400095300,大安國宅
0400095300,龍門國中(和平)
0400095300,復興南路口
0400095300,大安健康服務中心
0400095300,臺大計資中心
0400095300,龍門國中(辛亥路口)
0400095300,和平建國路口
0400095300,大安國宅
0400095300,信義市場
0400095300,延平中學
0400095300,空軍總部
0400095300,國道1號23Km(虛擬站不停靠)
0400095300,國道1號17Km(虛擬站不停靠)
0400095300,國道1號1Km(虛擬站不停靠)
0400095300,富景天下社區
0400095300,基隆長庚醫院
0400095300,婦幼福利服務中心
0400095300,麥金路樂利三街口
0400095300,新山淨水廠
0400095300,石皮瀨
0400095300,興寮里
0400095300,忠聯倉儲
0400095300,武嶺街口
0400095300,情人湖路口
0400095300,金山鐵店
0400095300,大武崙
0400095300,三層站
0400095300,石山
0400095300,藍天麗地社區
0400095300,武聖街口
0400095300,內寮
0400095300,基隆市界(基金三路)
0400095300,萬里橋頭
0400095300,萬里區公所
0400095300,萬里海水浴場
0400095300,美崙
0400095300,翡翠灣
0400095300,鼓亭
0400095300,石角
0400095300,龜吼漁港
0400095300,東澳
0400095300,野柳地質公園
0400095300,港東
0400095300,野柳
0400095300,台電北展館
0400095300,頂寮
0400095300,大鵬國小
0400095300,大鵬里
0400095300,加投里
0400095300,金山郵局
0400095300,金山區公所
0400095300,中正路
0400095300,金山醫院
0400095300,金山(南勢)
0400095320,金山(南勢)
0400095320,金山醫院
0400095320,中正路
0400095320,金山區公所
0400095320,金山郵局
0400095320,加投里
0400095320,大鵬里
0400095320,大鵬國小
0400095320,頂寮
0400095320,台電北展館
0400095320,野柳
0400095320,港東
0400095320,野柳地質公園
0400095320,東澳
0400095320,龜吼漁港
0400095320,石角
0400095320,鼓亭
0400095320,翡翠灣
0400095320,美崙
0400095320,萬里海水浴場
0400095320,萬里區公所
0400095320,萬里橋頭
0400095320,基隆市界(基金三路)
0400095320,內寮
0400095320,武聖街口
0400095320,藍天麗地社區
0400095320,石山
0400095320,三層站
0400095320,大武崙
0400095320,金山鐵店
0400095320,情人湖路口
0400095320,武嶺街口
0400095320,忠聯倉儲
0400095320,興寮里
0400095320,石皮瀨
0400095320,新山淨水廠
0400095320,麥金路樂利三街口
0400095320,婦幼福利服務中心
0400095320,基隆長庚醫院
0400095320,富景天下社區
0400095320,國道1號1Km(虛擬站不停靠)
0400095320,國道1號17Km(虛擬站不停靠)
0400095320,國道1號23Km(虛擬站不停靠)
0400095320,臺北科技大學(忠孝)
0400095320,國道1號23Km(虛擬站不停靠)
0400095320,國道1號17Km(虛擬站不停靠)
0400095320,國道1號1Km(虛擬站不停靠)
0400095320,富景天下社區
0400095320,基隆長庚醫院
0400095320,婦幼福利服務中心
0400095320,麥金路樂利三街口
0400095320,新山淨水廠
0400095320,石皮瀨
0400095320,興寮里
0400095320,忠聯倉儲
0400095320,武嶺街口
0400095320,情人湖路口
0400095320,金山鐵店
0400095320,大武崙
0400095320,三層站
0400095320,石山
0400095320,藍天麗地社區
0400095320,武聖街口
0400095320,內寮
0400095320,基隆市界(基金三路)
0400095320,萬里橋頭
0400095320,萬里區公所
0400095320,萬里海水浴場
0400095320,美崙
0400095320,翡翠灣
0400095320,鼓亭
0400095320,石角
0400095320,龜吼漁港
0400095320,東澳
0400095320,野柳地質公園
0400095320,港東
0400095320,野柳
0400095320,台電北展館
0400095320,頂寮
0400095320,大鵬國小
0400095320,大鵬里
0400095320,加投里
0400095320,金山郵局
0400095320,金山區公所
0400095320,中正路
0400095320,金山醫院
0400095320,金山(南勢)
0100095500,摩天鎮
0100095500,亞太科技園區
0100095500,保長坑
0100095500,保安里
0100095500,長安里
0100095500,崇義高中(五堵車站)
0100095500,國泰醫院
0100095500,汐止
0100095500,汐止公園
0100095500,汐止國小
0100095500,汐科站北站
0100095500,遠東科技中心
0100095500,汐科站南站
0100095500,昊天嶺
0100095500,聯合報總部
0100095500,樟樹灣
0100095500,南樟樹灣
0100095500,天良電視台
0100095500,橫科
0100095500,捷運南港展覽館站(南港路)
0100095500,捷運南港展覽館站(經貿二)
0100095500,環東大道口
0100095500,民權大橋
0100095500,時報廣場
0100095500,麗寶大樓
0100095500,公館山
0100095500,瑞光路
0100095500,瑞光港墘路口
0100095500,仁寶大樓
0100095500,基湖路口
0100095500,治磐新村
0100095500,文湖國小
0100095500,美麗華
0100095500,美麗華(植福)
0100095500,文湖國小
0100095500,治磐新村
0100095500,內湖基湖路口
0100095500,基湖路口
0100095500,仁寶大樓
0100095500,瑞光港墘路口
0100095500,瑞光路
0100095500,公館山
0100095500,麗寶大樓
0100095500,時報廣場
0100095500,民權大橋
0100095500,環東大道口
0100095500,捷運南港展覽館站(經貿二)
0100095500,捷運南港展覽館站(南港路)
0100095500,橫科
0100095500,富信飯店
0100095500,南樟樹灣
0100095500,樟樹灣
0100095500,聯合報總部
0100095500,昊天嶺
0100095500,汐科站南站
0100095500,汐科站北站
0100095500,汐止國小
0100095500,汐止國中
0100095500,汐止
0100095500,國泰醫院
0100095500,崇義高中(五堵車站)
0100095500,長安里
0100095500,保安里
0100095500,保長坑
0100095500,亞太科技園區
0100095700,新市站
0100095700,公23公園
0100095700,鳳翔區
0100095700,崁頂三路
0100095700,新市二路二段
0100095700,沙崙濱海路口
0100095700,輕軌濱海沙崙站
0100095700,凱德聖道院
0100095700,輕軌濱海義山站
0100095700,甜水郡社區
0100095700,中山濱海路口
0100095700,淡水行政中心
0100095700,外寮
0100095700,米粉寮
0100095700,水碓子
0100095700,正德國中
0100095700,台電宿舍
0100095700,福德宮
0100095700,北新路口
0100095700,自來水公司
0100095700,輕軌淡江大學站
0100095700,忠愛街口
0100095700,加油站
0100095700,輕軌竿蓁林站
0100095700,山海大地
0100095700,輕軌紅樹林站
0100095700,捷運紅樹林站
0100095700,八勢里
0100095700,竹圍國小
0100095700,安老所
0100095700,馬偕醫院
0100095700,捷運竹圍站
0100095700,許厝
0100095700,關渡
0100095700,大度立德路口
0100095700,普濟堂
0100095700,重陽橋
0100095700,陽明高中
0100095700,士林區行政中心(中正)
0100095700,士林國中
0100095700,捷運士林站(中正)
0100095700,福林國小
0100095700,士林官邸(中正)
0100095700,泰北中學
0100095700,雙溪公園
0100095700,梅林新村
0100095700,東吳大學(錢穆故居)
0100095700,中影文化城
0100095700,外雙溪(故宮)
0100095700,自強隧道
0100095700,捷運劍南路站
0100095700,美麗華
0100095700,捷運劍南路站
0100095700,外雙溪(故宮)
0100095700,故宮路口
0100095700,中影文化城
0100095700,東吳大學(錢穆故居)
0100095700,梅林新村
0100095700,雙溪公園
0100095700,泰北中學
0100095700,士林官邸(中正)
0100095700,福林國小
0100095700,捷運士林站(中正)
0100095700,士林國中
